fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
11.734392746150672,0.627690371705658,0.4757489029094091,1.5732221220756495,0.07186611061037824,6.0,26.17322212207565,0.9978805522392472,3.08789961928115,0.594225929264145,10.31916300969803,4
7.4779660110723345,0.9056949283945115,0.14993218254663684,2.0,0.08365423792249366,11.522033988927666,65.08813595571067,0.996065830429633,3.32132203933566,0.5426440786713199,9.591186404428933,4
11.565530311280678,0.440232371969399,0.44507357265772496,4.0507357265772495,0.06946088287189271,26.3594114187382,48.8202942906309,0.9976794886400763,3.118288169560258,0.5646088287189269,9.67188228374764,4
11.918417456249824,0.6292905865760854,0.49255115904889685,1.453206006793594,0.07126603003396796,6.0,26.053206006793594,0.9979009549788451,3.0754979540353378,0.5982264664402135,10.37517053016299,4
6.8687377017557205,0.673352160925052,0.006704321850104016,3.2943517224843974,0.062028241387578016,10.329567814989598,20.0,0.9954230500698583,3.356139494098544,0.7343123681027045,10.928438159486479,4
12.447205411352256,0.4605866065405305,0.48706696729734755,4.329884103246156,0.0745168703620848,26.586606540530493,49.1173213081061,0.9981152517700538,3.0693580158375062,0.5870115896753842,9.617598196215914,4
12.013542077058242,0.4654050880326862,0.462974559836569,2.932524470521003,0.11161917785168371,31.405088032686198,50.08101760653724,0.9982405322888499,3.2283679050786445,0.7267475529478997,9.762152640980586,4
6.116960046432819,0.807590342136222,0.08047266453849578,2.0367933313986324,0.07485820063845126,10.528266744054699,66.26413337202735,0.9948221500435308,3.5523633226924787,0.585282667440547,10.761353261749404,4
7.244001455422668,0.5591340489161452,0.1425329209635774,2.329334303615112,0.07677322660233767,4.57333575903778,8.14667151807556,0.9955946707903643,3.405599854457733,0.5627999272288666,11.113332120481111,4
8.253686865277444,0.9185791243518296,0.2503148160649369,2.0731565673612775,0.08683678458565537,6.821043782408517,22.642087564817032,0.9961964208756482,3.2635791243518293,0.46731565673612774,9.964208756481703,4
8.833853488604996,0.6096017236634707,0.30378362519702884,2.7860603282214726,0.08764155129712359,16.9402585495206,46.01991381682647,0.9976298707252398,3.2607965526730585,0.5109956908413233,9.30597414504794,4
6.808718084309187,0.45694007150659643,0.16697446744734934,1.9478634738486447,0.09195898927401053,4.0,7.304273052302711,0.9944191797854802,3.406529964246702,0.5161026590164306,11.095726947697289,4
7.684371930232883,0.7431694235880631,0.03314751877074318,2.8261197990029268,0.08126557895349326,13.736611528238738,27.104917292358106,0.9968571372438544,3.384732230564775,0.48209834584716216,10.152458646179053,4
6.6409217458010925,0.579990719745865,0.03273739664087455,1.6682029096684887,0.07350139203812026,4.0,7.863594180663023,0.9940500278407625,3.3450046401270677,0.39864522206076525,10.536405819336977,4
7.690816676678525,0.700812155072162,0.02227041691696312,1.3378402819493853,0.07222704169169632,8.697277744404918,19.92431943610123,0.9964742686082745,3.17983847330684,1.031564439104787,9.230272225559508,4
6.611369382490543,0.6410207161283099,0.0,2.145707709165616,0.06319953964159311,6.457077091656159,13.457077091656158,0.9959680966752655,3.50315535258533,0.5962876872503152,10.411369382490543,4
6.813465241444659,0.4534588229405834,0.1707721931557272,1.9557754024077652,0.09248117655891248,4.0,7.28844919518447,0.9944296235311784,3.4082705885297084,0.5194256690112613,11.111550804815531,4
6.31565098736338,0.7445221544228169,0.0,2.1128501097070425,0.060899507679492954,6.128501097070423,13.128501097070423,0.9964511033873065,3.5655847915566197,0.6061449670878873,10.11565098736338,4
6.883966802862713,0.6336639002385595,0.022086306889322158,1.8839668028627135,0.06552929463167795,4.315518669847459,8.31551866984746,0.99470462406084,3.345775933492373,0.4267933605725427,10.55775933492373,4
12.185389097027201,0.46349567669969777,0.4725216165015112,3.486253757087651,0.0969167105876727,29.495676699697754,49.69913533993955,0.9981908875941922,3.165357331090026,0.6713746242912348,9.704870300990933,4
7.919282828389185,0.627410353548648,0.1724350505295124,1.9096414141945923,0.07943139394067023,13.284303029664894,42.61928282838918,0.9968385656567784,3.332843030296649,0.5109641414194592,9.123856565677837,4
12.140368594545652,0.4639959045050483,0.4700204774747585,3.3411876935359928,0.1007684646888719,29.9959045050483,49.79918090100966,0.9982038935171312,3.181864848666594,0.6858812306464006,9.71987713515145,4
8.65409063833985,0.9452727092226566,0.10350009927538836,1.872954680830075,0.07816136950263658,5.486364538867167,19.972729077734336,0.9961697272907774,3.2902727092226565,0.4472954680830075,9.697272907773433,4
9.80439386482323,0.3330973564400067,0.33283699942278827,2.188011935297674,0.05747952258809306,13.760238705953473,35.40059676488368,0.9959793599329888,3.263566581166514,0.48280716117860417,9.551749358748854,4
5.755119466875928,0.6626578533908801,0.02224402665620362,1.6551194668759277,0.07482935110413574,6.0,13.0,0.9954091638583568,3.641902728864475,0.6174146755520679,10.074146755520678,4
9.21882006835943,0.40354846702398406,0.3292474450399735,1.821505109920053,0.1026989780159894,31.56989780159894,49.338711675599605,0.9969202167855197,3.407688138740007,0.6827959120639576,9.955376277480013,4
7.396630799537572,0.6488207798381502,0.23194508072447037,2.3621743993834294,0.07729558408631987,4.310871996917148,9.0,0.9966197706813411,3.3627717999229287,0.5568912800308286,10.693261599075145,4
7.5,1.0077118426288445,0.07019773406356793,2.7423728087628154,0.08540395468127135,5.298022659364321,12.0,0.9960741808466153,3.480395468127136,0.5672175074699247,10.752966010953518,4
7.129516679901662,0.5028457009516503,0.17497027402786258,2.253011119934441,0.0851687768072115,4.382527799836103,7.765055599672205,0.9952702972597215,3.4170483320098337,0.568524166004917,11.20873610008195,4
7.243679913385141,0.746163058600703,0.014854151847349416,1.6990276789823295,0.06355347765597189,4.0,8.0,0.9955642483995137,3.3448541518473496,0.3501944642035341,9.756320086614858,4
7.21634231162174,0.9199853392399461,0.043268462324347966,4.021887487229346,0.0930914422094565,5.0,12.70914422094565,0.9966509730651348,3.4478112512770656,0.5787256733716305,11.05817115581087,4
6.873292142385447,0.4095857622506726,0.21863371390835712,2.055486903975744,0.0990621356623991,4.0,7.089026192048512,0.9945612427132481,3.4302071188746637,0.5613044996698124,11.310973807951488,4
8.70274115144549,0.6013281839256129,0.198945931218936,3.5503862055790285,0.08175193102789513,6.0,28.15038620557903,0.9975444343450516,3.2922065745764995,0.5283204598140324,9.396486437396453,4
6.632766871564335,0.9257036816593686,0.08224110428118885,2.658576684990216,0.07955018397465757,17.879447859405573,31.775889571881116,0.9965517153369979,3.515517791437622,0.5924110428118885,11.0,4
5.879264848716418,0.6967978333970151,0.01603675756417908,1.7792648487164184,0.07069117170945272,6.0,13.0,0.9957526327481154,3.6274191009830847,0.6153455858547263,10.053455858547263,4
10.388571534034842,0.41533516706612167,0.3884890160593674,3.4848901605936744,0.06878186819271241,26.812087871525062,48.59395606423747,0.9971498571903157,3.2042966955897616,0.557818681927124,9.762417574305012,4
11.059538524266118,0.5942248193297481,0.329584972020545,4.107146870254396,0.07851181781115477,26.0,52.92853129745604,0.9988038618574608,3.2300576844667352,0.6191066412182005,9.665475521624268,4
9.505063243129444,0.6017051383161242,0.3788011859968201,2.509679841064347,0.08053462448451178,15.75577074741863,46.41474308419379,0.9982221146262907,3.2765897233677514,0.5307371542096896,9.424422925258137,4
6.802380141559,0.9390609771932722,0.0,2.1395500393219447,0.08244179984271223,15.604499606780555,24.0,0.9953775512839045,3.531388983484783,0.52488099292205,10.753439874169777,4
9.728445119033298,0.5369915212084454,0.21533898586103642,2.289277819939581,0.09946168058006176,5.892778199395811,14.0,0.9976820560193355,3.337855563987916,0.5264333080362513,10.10722180060419,4
9.459693765933602,0.8247250374663427,0.21288548628815115,2.724121197374359,0.09610685786018892,16.691610969479086,97.7389476245506,0.9996482423947486,3.3339540648900408,0.8107483290843726,10.517403491696626,4
5.620070331047959,0.8612619952517226,0.1491323782644407,1.6976337589030202,0.05194478770773713,36.287465484035515,84.75197186758082,0.9946432956502252,3.643347903059751,0.5345661891322203,10.276774680822735,4
6.78404686688649,0.9601324909128679,0.06695718798681065,2.5174312792086395,0.07537818850607536,12.463812532454044,31.0,0.9952638125324541,3.50768093733773,0.48565750389448525,11.307237493509191,4
6.616871877463092,0.6390948428879177,0.0,2.1463190974958994,0.06324233682471293,6.463190974958991,13.46319097495899,0.9959591092668103,3.5019937147577918,0.5961042707512303,10.416871877463093,4
7.306161727899242,0.5960462079712119,0.09555841282590932,1.5518613760863644,0.07619768960143941,9.0,21.259306880431822,0.9962271501759065,3.262349171231667,0.8071501759064386,9.13703465597841,4
6.968173629481961,0.4994781798519888,0.18246963813321007,1.8415654604440335,0.08102609100740055,9.0,22.707827302220167,0.995913304084519,3.3685740021628123,0.4933040845189636,9.064608634888993,4
5.355349022546141,0.5888700579380306,0.1766593772663344,2.0777838522780545,0.059776198407705795,8.666484431658361,64.5556770455611,0.9940931438089247,3.7644814988961333,0.5422270818224437,12.366867125175803,4
9.852099287703545,0.3206650341136215,0.3373184179357876,2.1894575541728347,0.057421697833086614,13.789151083456694,35.47287770864173,0.9959987312259159,3.2595188483160626,0.4836745325037008,9.521391362370473,4
7.388060576489221,0.6194458789969204,0.07449870890277169,1.481662363009239,0.07502770605015399,9.0,20.908311815046194,0.99630319910674,3.2366095331033877,0.8831991067399912,9.15458440924769,4
8.612319644665,0.37776060786791343,0.3030922906088942,2.630922906088942,0.06775710748730673,27.495261675128845,48.25236916243558,0.9963505438400994,3.334099718274481,0.5475710748730673,9.89905233502577,4
6.933529230208489,0.7680724023798041,0.0,1.987149349198694,0.07354207809615672,6.0,12.43574674599347,0.9966851402603205,3.4489366864983673,0.5422896095192165,9.830724023798041,4
7.9457055107148875,0.8378727009463413,0.25751226746442407,2.0,0.08038006142499579,11.054294489285112,63.21717795714045,0.996472763794322,3.2932576693571067,0.4865153387142135,9.778282204285956,4
7.554904801928639,0.5601961920771455,0.07588286434715502,1.8039238415429113,0.0747189845539055,17.0,42.67974613847637,0.9959398730692383,3.3513069811919,0.4850980960385728,9.050980960385727,4
6.877962316699363,0.49046789956780285,0.1889811583496812,2.0322260998038257,0.08062264479371015,9.110188416503188,22.83471737524522,0.995796558617996,3.393305652495096,0.43716224707270723,9.201509072691884,4
6.740509748945196,0.6397232161230222,0.0032425326679660603,1.6216168844531071,0.06781107135507912,4.0,8.0,0.9943101935281404,3.333242532667966,0.3656766231093786,10.259490251054805,4
7.478782071800687,0.7014693312845849,0.33688734768807127,1.9805219692282772,0.09169743425594508,3.3982601025724093,8.60173989742759,0.9971939826010257,3.341947803077172,0.47441757538262175,9.822087876913109,4
4.9394456897925725,0.5843532453565086,0.13444207255117374,2.0858564295919764,0.05866737823464788,8.565742816320954,65.28287140816047,0.9937182303341805,3.8222103627558686,0.5656574281632096,12.576687894903117,4
7.579138447705443,0.7356527462646746,0.03991252836179292,2.953903313500533,0.07968707671558166,13.88694507470651,27.330417612059765,0.9966647103043756,3.38773890149413,0.4866083522411953,10.265208806029882,4
7.953181616688888,0.5187868701109719,0.32138643415888923,1.976875277052779,0.07696533914602777,24.83238510430555,103.82669573013885,0.9972,3.2293636766622225,0.9379203487616662,9.316761489569444,4
7.329308114757161,0.5511723245902865,0.03527546065628913,1.6234464918057296,0.07231261989074307,17.0,42.078154972685766,0.995639077486343,3.367850738251142,0.4805861622951432,9.005861622951432,4
6.512403350329261,0.5721512563734725,0.09,3.9,0.10754453932972674,14.28100837582315,30.4379832483537,0.9963616269337159,3.4747092461759164,0.6278487436265274,11.028100837582315,4
7.660206581633032,0.7805185819972494,0.20470663338164846,1.902768607871558,0.07718347346935747,3.6574379737614735,8.342562026238527,0.9971965743797375,3.3497231392128444,0.41221488629724634,9.511074431486232,4
8.027926036942835,0.5501095007926914,0.3098904992073086,2.3653662058031846,0.0847316897098408,15.547570659587569,78.72073963057164,0.9972938535176787,3.2496098617409555,0.6354757065958756,9.365366205803184,4
6.557917192129227,0.6437089113421492,0.011583438425845326,2.161388538580516,0.08904993694449281,3.193057307097422,12.613885385805157,0.9956375700574842,3.602624842361232,0.6238611461419484,11.384165615741546,4
7.392490589568505,0.6321412065378483,0.10046099962225691,2.4283270597123368,0.06588402343164296,4.820817649280841,8.641635298561683,0.9960153900037775,3.3907509410431493,0.5553754705215748,10.98959117535958,4
7.900194336751874,0.7585853097679911,0.01927322120880806,2.5640497339441524,0.08450291505127813,13.428293804640179,26.64244070696027,0.9972517839300606,3.3785658760928037,0.4728488141392054,9.921220353480134,4
7.682669951108567,0.41899300879432866,0.4617330048891433,2.656206138802636,0.07524824555210544,21.227165591463756,84.14051534700658,0.9974669791593125,3.3277283440853624,0.6957845395898022,9.7194380449556,4
6.652489663295685,0.624683623735882,0.09,3.9,0.0882826712968433,14.631224158239213,29.737551683521573,0.9958152903131469,3.4431898257584708,0.575316376264118,11.063122415823921,4
7.128776815469114,0.5835611592265443,0.4758991339222021,2.040647346224261,0.10865826116018351,3.1187053075514775,8.881294692448522,0.9968065818566086,3.33,0.5462589384897044,10.311870530755149,4
8.177552123174188,0.7687760615870946,0.0,2.267343630477433,0.08720416985393514,12.775521231741891,25.551042463483782,0.9978404061782865,3.372244787682581,0.46,9.6,4
6.576610790721821,0.664271869794003,0.015322158144364174,2.148926139518786,0.0868067051133815,3.2553693024060695,12.48926139518786,0.9956593792558421,3.5970167627834537,0.6251073860481214,11.346778418556358,4
6.773345197293101,0.7759572897448351,0.08733451972931014,3.473523156689622,0.06773345197293101,16.066192108275946,29.79964408120696,0.9955705195535656,3.4393202829775884,0.5333274013534494,11.0733451972931,4
7.636662513466613,0.7264986102753666,0.23966644303281762,2.013332694379479,0.08539998083138436,7.866673056205212,23.0,0.9960483322151641,3.3163337486533386,0.45266653887589575,9.588330298302525,4
5.857133347094096,0.9785258057857695,0.02894021487620522,1.925339793380252,0.05910122603283835,36.852580578576955,78.36412892572314,0.9955833903512119,3.7085258057857695,0.5463587107427686,10.306453760333591,4
6.032388394124984,0.7389068083843707,0.008380580293750786,1.9323883941249842,0.06558705352916719,6.0,13.0,0.9961762745570791,3.609554687352085,0.6127935267645835,10.027935267645836,4
7.583546663658468,0.5854433329573085,0.09521573264144767,1.741773331829234,0.07540255996390162,15.298720018049192,42.28354666365847,0.996167093327317,3.352987200180492,0.4941773331829234,9.056709332731693,4
6.570784826659623,0.7212790058587771,0.07975291040042265,3.2851746240253594,0.10182268149420683,13.31686069336151,31.0,0.9961168606933616,3.5034156965331924,0.5880232832033813,11.136627861327698,4
7.341697110439499,0.6417394552629248,0.4367635338226505,2.0392726669545005,0.10266423116484005,3.202424443484999,8.797575556515001,0.9971920242444348,3.33607273330455,0.5214181335636002,10.057090667818002,4
10.554588438791825,0.6412769863853072,0.2733518943199987,3.9694332105795884,0.08149561377077559,26.0,54.30566789420411,0.999050598831045,3.2931764451510217,0.6363208486775513,9.688427798236736,4
7.186159451657743,1.0230895536997677,0.08206625438044249,2.6068219954621688,0.07434306534728762,4.551656359511062,11.551656359511062,0.9958538012368587,3.5355165635951105,0.6179337456195575,11.06549690785332,4
8.136768908016602,0.7483844540083018,0.0,2.389693275950189,0.08394151264132829,12.367689080166036,24.735378160332072,0.9979138159655702,3.3763231091983394,0.46,9.6,4
8.308409749835592,0.8441590250164408,0.010315365618834676,2.1936926876233067,0.07008409749835592,4.9894878127055104,14.0,0.9967136658434829,3.319684634381165,0.5795795125082204,10.986334156517165,4
7.672545453525393,0.738505594064266,0.241598601343675,2.0188531466962143,0.08556559440088643,7.811468533037857,23.0,0.9960579930067184,3.3127454546474606,0.45377062933924284,9.614552446807018,4
7.2262859956178325,0.5914531838049124,0.520848774621294,2.0887345733066436,0.11189712035057346,3.0375514223111884,8.96244857768881,0.9971903755142231,3.3311265426693355,0.5609876586453147,10.254938293226575,4
5.63718029507879,0.6145664386689484,0.186606363355722,2.0694946972035653,0.061931378727073105,8.91515908389305,64.3898939440713,0.9943517654472488,3.7139176529417464,0.5355957577628521,12.093325007717645,4
7.539613492966613,0.6627467122761754,0.0355279589514422,1.351759863171474,0.07286266438619124,9.0,20.25879931585737,0.9964439268148976,3.188978616496207,1.02392681489757,9.18706003420713,4
5.690705247934243,0.7267795365875336,0.10000934280301385,2.0545539480027397,0.06899719715909584,9.817842079890404,65.9089210399452,0.9944225361699384,3.6500467140150694,0.578178420798904,11.418496076101375,4
6.809071745443706,0.9388031850737026,0.04875087833383013,2.0079553439398454,0.08437473649985096,11.681786242406178,66.8408931212031,0.9954710047613535,3.393754391669151,0.5968178624240618,9.694347725774286,4
7.223273902149677,0.7353378825211612,0.004369359439741951,1.841741874136774,0.08341741874136774,6.0,12.145645314658065,0.996466577152495,3.3866065006905806,0.5089338909055484,9.758258125863225,4
7.538633225506499,0.6936965023810209,0.23438794291188844,1.9982512654625384,0.08494753796387615,8.017487345374617,23.0,0.9960219397145594,3.32613667744935,0.44965025309250767,9.516693510947057,4
6.993488960040163,0.5903255519979919,0.3541400640361464,1.9279074667001357,0.0985116720030122,3.344185066599729,8.65581493340027,0.9960782822348828,3.33,0.5011629866800542,10.334418506659974,4
7.501988135952156,0.38064062158458367,0.4793593784154163,2.599116384021264,0.0730441807989368,21.97570056058476,83.98011864047844,0.9972003534463915,3.319734915206379,0.6997570056058475,9.599116384021263,4
7.644610348108307,0.8815314995242955,0.18826038006491055,2.0,0.08248772756324185,11.355389651891693,64.42155860756677,0.9962108110028542,3.3113233791135017,0.5226467582270031,9.657844139243323,4
10.518672709399002,0.6171188931252087,0.3647483778146915,2.3660830156093464,0.07583041507804672,6.0,26.966083015609346,0.9977457658873464,3.1698285782796325,0.5677972328130217,9.949161259382306,4
11.053292739702972,0.518650294336366,0.41570962717393634,3.8352966641878514,0.07703803532036393,22.480982339818038,47.826994113272676,0.9979044990188788,3.1321104120709125,0.5465398822654536,9.482699411327268,4
7.348874098498305,1.0111009427175848,0.06977481969966105,3.591159179880508,0.08977814753754236,5.0,12.377814753754237,0.9962533777045051,3.490884082011949,0.5886655573873729,11.124437049249153,4
8.155351279370757,0.8266414978262403,0.06642153524490851,3.0601444560600526,0.09470847014801567,23.970453089738907,59.892974412584856,0.9997333880592063,3.5464937632749347,0.6923243603146214,9.910702558741514,4
9.187133702194142,0.4026641963403016,0.3277736605671694,1.8244526788656612,0.10210946422686776,31.51094642268678,49.31660490850754,0.9969010575873732,3.408056584858208,0.680437856907471,9.956113169716415,4
10.16135748959221,0.410528716125989,0.37756526392270234,3.3756526392270234,0.06865078316707243,26.89947788861838,48.55026105569081,0.9970476108703166,3.2209007988374925,0.5565078316707243,9.779895577723677,4
7.063582714502316,0.9871920806756784,0.07506186940013237,2.4142014085036405,0.06979021511008604,4.376546735003309,11.37654673500331,0.9958748143917996,3.533765467350033,0.6249381305998676,11.012964020500993,4
9.229780949159638,0.7220100605908698,0.07244523728990959,1.7135583305146835,0.0820556546612387,4.324452372899096,14.0,0.99796755476271,3.2981113093224774,0.5367554762710091,9.748667855934864,4
7.977314458182914,0.8436554769090955,0.012689046181809053,2.791590159997992,0.07699152007270355,5.0,13.731095381819095,0.9967806713854543,3.3442014156362814,0.5773109538181909,11.0,4
9.226511596653996,0.7230930336083636,0.07162789916349918,1.7106976470722473,0.0819534873954374,4.3162789916349915,14.0,0.9979683721008366,3.297906974790875,0.5368372100836502,9.747441848745249,4
6.86186034102275,0.9281162427280909,0.0635348766298714,2.0972091073214636,0.06229766980941641,4.0883719157467855,11.088371915746785,0.9959093953701104,3.5308837191574676,0.6364651233701286,10.926511574724035,4
4.604617461918964,0.5208753938221369,0.14978836632871417,2.0998076057533765,0.05406349010138575,8.00769576986494,65.00384788493247,0.993404328870549,3.8989418316435707,0.5600769576986494,13.092881412874931,4
8.056817523527272,0.6446021904409089,0.20406803041127244,1.978408761763636,0.08108181028232726,12.459094858836371,42.756817523527275,0.9971136350470546,3.3245909485883636,0.5178408761763635,9.151363504705454,4
6.995949485489786,0.5074141387113672,0.17532727515976954,1.8177575838658984,0.08062929306443163,9.0,22.58878791932949,0.995939095950812,3.359844447417496,0.5190959508119434,9.070560604033526,4
9.051020801028487,0.6459832872329903,0.3385158110166146,2.1,0.07922077672072782,12.024119274129756,44.36549236550634,0.998112059637065,3.306586269086234,0.5402411927412976,9.336549236550633,4
7.992815187116563,0.7652010847940403,0.013319023685363755,2.4515815585013154,0.08589222780674846,13.295978304119195,26.443967456178793,0.9974211477707274,3.375919566082384,0.4688793491235759,9.821983728089396,4
6.5405867312493475,0.6874571389992687,0.08156479612503917,3.3938877675023504,0.10556724532508097,13.437653075002611,31.0,0.9962376530750027,3.502811734624987,0.6025183690003134,11.112469384999478,4
7.379409532123609,0.7748750933338403,0.017986373818237124,1.7199091587882476,0.06240499626664639,4.0,8.0,0.9959025283723696,3.347986373818237,0.3460181682423505,9.620590467876392,4
9.394110508751496,0.6136976319553251,0.4215401743512831,2.0473385956548333,0.08000566682558172,14.52661404345167,51.21291234761335,0.9982310868283047,3.3052661404345165,0.5652661404345167,10.021291234761335,4
7.822211653639148,0.7530151181170821,0.024286393694626148,2.6587429920096053,0.08333317480458724,13.539697637658358,26.80954645648754,0.9971091870237974,3.380793952753167,0.4761909291297508,10.004773228243769,4
12.248480804200431,0.47019672415403657,0.477084149404887,4.3844371262542525,0.07122360689848439,25.388196550757804,48.79606551691927,0.9980660109194865,3.064275413815651,0.5659213103383853,9.579606551691926,4
6.762167688976118,0.49107702808418036,0.12973415118089415,1.8702794816268629,0.08683844578737294,4.0,7.4594410367462745,0.9943167689157475,3.3894614859579097,0.48351738228328234,10.940558963253727,4
6.676599973610433,0.7740015390705285,0.0,2.0266769271368568,0.06879876874357721,6.0,12.633384635684283,0.9966693292291453,3.4983461589210707,0.5660061562821139,9.890015390705285,4
9.375242186606261,0.673826025686676,0.10881054665156528,1.8408369132804785,0.08660131833144566,4.688105466515653,14.0,0.9979311894533485,3.3072026366628915,0.5331189453348435,9.803215819977348,4
6.7885284990466355,0.6756981871424885,0.09,3.9,0.06957733138108756,14.97132124761659,29.05735750476682,0.9952847388537182,3.412581087714507,0.5243018128575115,11.097132124761659,4
8.490552771647906,0.6578174217838059,0.20211725301831007,1.701139036739455,0.08264656627288756,25.30619758535196,115.50653251978841,0.9976022780734789,3.188582915747186,1.0691859275605589,9.332897832014105,4
9.80335335978237,0.6049281422903777,0.4468742556055753,2.0668263504658273,0.07630299341149284,14.331736495341728,49.65389196273382,0.9985526347826861,3.303317364953417,0.5633173649534173,9.865389196273382,4
7.102570040011244,0.9601273441983695,0.0635911092025862,2.0,0.08628200971992128,11.897429959988756,66.58971983995502,0.9957392359348098,3.343845797599325,0.5876915951986507,9.441028016004498,4
4.759817587078871,0.5502987508837026,0.1426750272588851,2.0933409338717137,0.05619749182233448,8.266362645131451,65.13318132256572,0.9935498289878864,3.8633751362944255,0.5626636264513145,12.853614553253408,4
9.113036053076442,0.7650228758076093,0.20903373392307156,2.3582047226917986,0.09129216740383946,19.773012861542746,104.09433902693192,0.9989164094453835,3.2819554079614663,0.9031903858462824,10.093710731537872,4
8.254103410291833,0.7061245874827317,0.3271732673156623,2.0,0.08571732673156623,13.541034102918324,57.91793179416335,0.9971107904289285,3.302705170514592,0.5371732673156623,10.181155115437749,4
9.355317042522241,0.6034668583232677,0.36206484592895627,2.5713400413143717,0.08212017249094099,16.020028748490162,46.326657083836615,0.9980899856257549,3.2730662833534643,0.5263328541918306,9.397997125150985,4
7.536280206434119,0.39169028873988276,0.4683097112601172,2.5838754638070585,0.07380622680964709,21.556575254694103,83.6371979356588,0.9972064498144771,3.3151626391421174,0.695565752546941,9.583875463807058,4
10.63115934433861,0.4429625863536356,0.39493764392272607,1.690124712154548,0.12897505756909042,34.197505756909045,50.32406465884089,0.9977741893709955,3.3912655890193184,0.7879002302763617,9.922531178038637,4
6.8144444038528755,0.4527407705078911,0.1715555230823006,1.957407339754793,0.09258888442381633,4.0,7.285185320490414,0.9944317776884763,3.4086296147460544,0.520111082697013,11.114814679509585,4
6.530107244920247,0.5787902168450925,0.09,3.9,0.10511025382346612,14.325268112300616,30.349463775398767,0.9962925817448111,3.4707258698929446,0.6212097831549076,11.032526811230062,4
7.341256474147492,0.35087273310696615,0.24198348433401404,2.0198348433401403,0.06702380181200818,27.98413212532789,48.007933937336055,0.9957785654133665,3.426985103812299,0.5402380181200818,9.996826425065578,4
7.428763992240912,0.7249117137314938,0.04957945764165567,3.136500866564607,0.07743145988361369,14.101765725370125,27.65264858805519,0.9963897398715262,3.3920353145074027,0.4930529717611038,10.426324294027594,4
8.101300195775886,0.7306500978879436,0.0,2.4960994126723386,0.08110401566207098,12.013001957758872,24.026003915517745,0.9979776596476034,3.379869980422411,0.46,9.6,4
9.057858933534964,0.3201690315630291,0.2858422372078395,2.7109578455238315,0.0768371869438664,14.0,34.49718280728285,0.9963383718694386,3.311152128406726,0.5441014189378175,9.810957845523832,4
7.263121732767264,0.6075030407057364,0.4940113089838507,2.07294782881403,0.1089502613786189,3.090173903953234,8.909826096046766,0.9971909017390395,3.332705217118597,0.5483582630512238,10.19179131525612,4
8.796059056607747,0.805139951543369,0.07751566766768093,3.489834288165749,0.09188692375640876,26.0,59.10165711834251,0.9999098802337031,3.5129926179240316,0.6962707139792813,9.768360951972376,4
8.440258962308729,0.5807091246466708,0.3859741037691272,2.889310449941147,0.08457241799764588,18.021981313309226,84.72327612485287,0.9985742246372203,3.3597801868669075,0.6783017162544139,10.214784706124938,4
10.108775619243403,0.682818635479592,0.2237045575975608,3.8478478961572917,0.08412996224992535,26.0,55.52152103842708,0.9992684391860516,3.3489030475945745,0.6515190129803385,9.708692017307119,4
8.192493605889107,0.7762468029445541,0.0,2.2225191823326758,0.08839948847112866,12.924936058891081,25.849872117782162,0.9978135115093997,3.370750639411089,0.46,9.6,4
7.947444300556575,0.517029817045451,0.3233944948051988,1.9847640867347096,0.07691513762987003,24.796526878478595,103.57568814935016,0.9972,3.230511139888685,0.9349082577922019,9.32034731215214,4
8.120265050580372,0.7401325252901858,0.0,2.4392048482588855,0.08262120404642972,12.202650505803716,24.40530101160743,0.9979435229089553,3.377973494941963,0.46,9.6,4
11.581325260410779,0.46947884447657984,0.43913140746096646,1.601737185078067,0.1466525629843866,35.96525629843866,50.9869711119145,0.9983487082969926,3.3802171481347583,0.8586102519375464,9.900434296269518,4
6.538028271550082,0.6845916641360914,0.0817183037069951,3.403098222419706,0.10588449432778989,13.447886913799673,31.0,0.9962478869137997,3.5027605654310014,0.6037464296559608,11.110422617240065,4
6.712967014802932,0.9933187467094461,0.08129670148029317,2.507472236846906,0.06712967014802933,18.481319407882733,31.610989555912052,0.9963192090164436,3.505736283716775,0.5635164925985341,11.012967014802932,4
7.31128261307325,0.9852567964878595,0.062256522614650034,3.713331507511937,0.09071793467316874,5.0,12.471793467316875,0.9963661521607803,3.4786668492488064,0.5858461959804937,11.105641306536624,4
5.335010111166709,0.6593456669086888,0.1163120365715258,2.069374578701387,0.06410638902854227,9.225016851944517,65.61250842597225,0.9940890719792188,3.731560182857629,0.5722501685194452,11.966859411951322,4
7.053515942845351,0.5313687962597905,0.20826624307628816,1.9236178373608233,0.08270853512082468,8.763821626391767,23.0,0.9958913312153814,3.374648405715465,0.4347235674721646,9.162184727463911,4
6.409240810495936,0.7801713659116323,0.0,2.0678091060775485,0.0638629072706942,6.0,12.839045530387741,0.9966528763575689,3.549761382596935,0.590685463646529,9.951713659116322,4
5.810761757429644,0.6303929837656441,0.19273276790928157,2.064389360075599,0.06325876638034435,9.06831919773204,64.28778720151197,0.9945110519656413,3.682775096461152,0.531511488060479,11.924848882494757,4
7.39395420538309,0.40714772342192895,0.46133594014742385,2.5490980185838836,0.07181228710029061,22.805948039088516,84.04241831784677,0.997055777719321,3.338239876674108,0.690667970073712,9.638176486062088,4
