fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.677151709,0.869085413,0.212537971,3.101518853,0.102015189,11,83.26392282,1.000094607,3.372791114,0.627563286,10.77765799,4
7.413097353,0.654584073,0.206147481,2.384129804,0.074221827,4.420649019,9,0.996572018,3.365516225,0.55579351,10.72619471,4
7.513158051,0.655188014,0.042330787,1.374435957,0.073240599,9,20.37217978,0.996419361,3.197293184,0.999361047,9.181391011,4
7.5,0.761752933,0.001875815,1.922509776,0.084037516,5.981241853,12,0.996702743,3.343751629,0.492063396,9.72813722,4
6.319127336,0.782250908,0,2.081672718,0.062199274,6,12.90836359,0.996647331,3.567090897,0.599003631,9.972509076,4
7.104725975,0.490656938,0.181994307,2.236483984,0.086986762,4.341209959,7.682419918,0.995200057,3.419527402,0.569763701,11.22939502,4
8.667819007,0.946187934,0.098466364,1.866090497,0.077863922,5.44060331,19.88120662,0.996168812,3.291187934,0.44660905,9.688120662,4
9.449714081,0.649157211,0.12742852,1.905999821,0.088928565,4.874285202,14,0.997912571,3.31185713,0.531257148,9.83114278,4
6.876323343,0.596183833,0.248691009,1.830269453,0.089724251,3.539461095,8.460538905,0.995447541,3.33,0.462107781,10.35394611,4
9.440260206,0.61270871,0.42439706,2.0495362,0.079588122,14.504638,51.03710398,0.998267347,3.30504638,0.56504638,10.0037104,4
8.781204912,0.741240191,0.079173206,2.230075307,0.079924851,5.30075307,14,0.997030828,3.326015061,0.561954816,10.69924693,4
7.71373847,0.842557244,0.014885513,3.274812804,0.082702333,5,13.51144873,0.996846565,3.363969615,0.575114487,11,4
7.15652578,0.533442871,0.157245703,2.02826289,0.081786229,9.64131445,23.21377148,0.996305333,3.387862285,0.436413144,9.167574316,4
7.362518977,0.77187673,0.24750067,2.018749442,0.075125145,10.43751674,63.37498884,0.995935017,3.404371595,0.494999553,10.41873158,4
8.67372729,0.807627271,0.024014773,1.919704532,0.073737273,4.532840887,14,0.997307307,3.305985227,0.561313635,10.39269315,4
12.32570169,0.461936648,0.480316761,3.938372122,0.084912188,27.93664786,49.38732957,0.998150353,3.113909379,0.626162788,9.658099436,4
7.113710192,0.849425757,0.022742038,4.355441877,0.095657245,5,12.96572452,0.996958869,3.414455812,0.571028264,11.0068551,4
8.107560327,0.878794462,0.23148347,1.976747103,0.085534942,7.308132242,22.53780164,0.99624622,3.246134049,0.563980334,9.876747103,4
9.156896895,0.843232733,0.327917444,1.923729519,0.083719145,6.748185028,23.75544492,0.996630604,3.212155155,0.502735946,10.10072599,4
7.638156123,0.633782526,0.076973979,2.269078062,0.08138487,10.84539031,23.6151301,0.997160227,3.383848699,0.448453903,9.388321557,4
6.627159396,0.609599287,0.063579698,3.537043624,0.064947462,10.36420302,20.95369547,0.995188362,3.430926091,0.518673196,10.92577915,4
5.943205288,0.714381454,0.012839736,1.843205288,0.068559824,6,13,0.995929535,3.619959383,0.614279912,10.04279912,4
6.909662567,0.673724205,0.00744841,3.182738455,0.062586308,10.25515897,20,0.995483321,3.345722256,0.753658668,10.83170666,4
6.627141027,0.59009658,0.021712822,1.645235045,0.071985513,4,7.90952991,0.99401971,3.33995171,0.388998719,10.49047009,4
7.035245328,0.927126906,0,2.077394245,0.085321827,15.4521151,24.77394245,0.995697311,3.50486633,0.51517259,10.58084604,4
7.485374437,0.647249839,0.049475145,1.398250483,0.073637508,9,20.49125241,0.996393562,3.206025177,0.973561977,9.175437379,4
6.70088186,0.866987683,0.071947088,2.816825304,0.085690649,12.79647256,31,0.995596473,3.506017637,0.525576707,11.24070549,4
9.170384978,0.741684976,0.057596245,1.661586856,0.080199531,4.175962445,14,0.997982404,3.294399061,0.538240376,9.726394367,4
8.148405357,0.754202679,0,2.354783928,0.084872429,12.48405357,24.96810715,0.99789287,3.375159464,0.46,9.6,4
6.88755422,0.399126905,0.230043376,2.079257033,0.100630964,4,7.041485933,0.994592619,3.435436547,0.571287954,11.35851407,4
10.29889023,0.413438063,0.384177415,3.441774151,0.068730129,26.84658068,48.57670966,0.997109501,3.210850329,0.55730129,9.769316136,4
6.788902281,0.675838355,0.09,3.9,0.069525936,14.9722557,29.0554886,0.995283281,3.412496987,0.524161645,11.09722557,4
8.422855348,0.381335498,0.29222583,1.89554834,0.087890332,30.08903321,48.78338745,0.996438936,3.416943542,0.623561328,9.973887085,4
7.528762708,0.787034247,0.253368096,2.01385992,0.076396421,10.58420239,63.27719841,0.99608757,3.374545514,0.491087936,10.25737737,4
7.140869994,0.5829565,0.486782995,2.050724995,0.10956525,3.098550009,8.901449991,0.996871683,3.33,0.550289998,10.309855,4
8.221934175,0.916462278,0.261957469,2.089032912,0.08752476,6.926886082,22.85377216,0.996198538,3.261462278,0.468903291,9.985377216,4
6.084351477,0.655337929,0.202388876,2.056342604,0.065350923,9.309721892,64.12685207,0.994762111,3.633689882,0.525074083,11.65930592,4
7.277789427,0.607226299,0.418129898,2.203719236,0.099479307,3.518596178,9,0.996964411,3.342964904,0.564814038,10.45557885,4
7.368801582,0.841120007,0.017759987,3.9071971,0.090175966,5,13.22400132,0.9969328,3.389839881,0.572240013,11,4
6.617645251,0.597060149,0.014116201,1.629408752,0.070940978,4,7.941182496,0.99399882,3.336469925,0.382351676,10.4588175,4
7.785337233,0.467384527,0.380131969,2.207661305,0.075496701,23.7833577,96.48350392,0.9972,3.262932553,0.849802047,9.42166423,4
9.263729857,0.404801763,0.331336272,1.817327455,0.103534509,31.6534509,49.37004409,0.996947372,3.407165932,0.686138036,9.954331864,4
8.261390197,0.670173775,0.251119745,2.080695099,0.083536682,11.23165882,42.9613902,0.99752278,3.312316588,0.52806951,9.192278039,4
7.854425014,0.48854266,0.355951245,2.112665606,0.076101219,24.21515634,99.50609436,0.9972,3.249114997,0.886073132,9.378484366,4
7.527832126,0.72284114,0.30115088,1.959500518,0.08777343,3.468331608,8.531668392,0.997194683,3.344049948,0.457600414,9.73800207,4
7.044766962,0.968508791,0.050296401,2,0.086686631,11.95523304,66.82093215,0.995688947,3.347313982,0.594627965,9.417906785,4
7.435055442,0.725361103,0.049175007,3.128861249,0.077525832,14.09277794,27.63916691,0.996401244,3.391855559,0.492783338,10.41958345,4
9.665413512,0.867255636,0.212330827,3.093233067,0.101932331,11,83.18796978,1.000069474,3.371203005,0.627218044,10.76315787,4
6.978958062,0.591052097,0.341062256,1.915798385,0.097421855,3.36840323,8.63159677,0.996000058,3.33,0.496319354,10.33684032,4
7.984808784,0.768185346,0.02962022,1.460336993,0.072962022,7.717304054,19.67932601,0.996390971,3.211687618,0.874768649,9.328269595,4
6.682053906,0.845900375,0.073076766,2.884605939,0.088025316,12.87178438,31,0.995671784,3.505641078,0.534614125,11.22564312,4
9.266380013,0.709886621,0.081595003,1.745582511,0.083199375,4.415950033,14,0.997958405,3.300398751,0.5358405,9.762392505,4
7.4891419,0.677135943,0.231723025,1.990637215,0.084719116,8.093627846,23,0.996008615,3.33108581,0.448127443,9.480526773,4
10.02485855,0.407641239,0.371002815,3.310028148,0.068572034,26.95197748,48.52401126,0.996986186,3.230875722,0.555720338,9.790395496,4
8.029824303,0.542258693,0.294561494,1.871491583,0.077635963,25.3114019,107.1798133,0.9972,3.214035139,0.978157759,9.26885981,4
6.53494592,0.58060472,0.09,3.9,0.104444936,14.3373648,30.3252704,0.996273711,3.469637168,0.61939528,11.03373648,4
5.152884421,0.980861588,0.066907658,1.473384522,0.046712306,39.8380784,84.93884623,0.994007923,3.72370388,0.493453829,10.44496161,4
8.469205707,0.586888141,0.383079429,2.89821714,0.084928686,17.89951432,84.74554285,0.998616531,3.361004857,0.677633714,10.23371142,4
9.36201411,0.819961023,0.20697672,2.879068784,0.099790688,11,81.22479718,0.999419842,3.33015485,0.618294533,10.38837037,4
6.792160286,0.901376315,0.058432057,2.005226476,0.060940766,3.973867621,11.05226476,0.995910854,3.532351914,0.639477352,10.91567943,4
9.556758838,0.8414418,0.213963987,2.826578774,0.097454984,15.82881033,95.9594213,0.999853158,3.348513826,0.78486431,10.63603858,4
7.488998378,0.869810731,0,2.125157724,0.086754732,14.49684552,25.25157724,0.996516455,3.452326504,0.493679024,10.19873821,4
6.715594451,0.983859976,0.081559445,2.54951122,0.067155945,18.37622195,31.53216646,0.996286629,3.502846104,0.562202774,11.01559445,4
7.12667561,0.915577818,0,2.087018485,0.085610555,15.25963029,24.87018485,0.995862367,3.494279666,0.510841682,10.50385212,4
6.86287649,0.937793609,0.071137053,2.768223178,0.063598646,13.1137053,30.2575298,0.994963343,3.47287649,0.463411159,11.28862947,4
7.08344343,0.956821253,0.048940367,2.01192049,0.087357615,11.94039755,67.4768196,0.99575192,3.341059633,0.599403976,9.38807951,4
6.581127052,0.597922645,0.09,3.9,0.09809503,14.45281763,30.09436474,0.996093604,3.459246413,0.602077355,11.04528176,4
8.08407999,0.867907496,0.242468998,2.43327003,0.0877102,6.855099987,23.86940008,0.99637388,3.277388002,0.474347,9.855099987,4
7.218973037,0.676536119,0.013072237,2.339164446,0.066804178,9.692776297,20,0.995938851,3.266988682,0.899878163,10.10060919,4
9.786146084,0.86800426,0.251385392,3.303429564,0.101137183,12.32784349,85.75857391,1.00054129,3.416721565,0.647242783,11.09478782,4
6.602001267,0.609899937,0.00180114,1.601667722,0.069150095,3.996664555,8.003335445,0.993970773,3.33,0.370667089,10.39966646,4
7.424788236,1.074761706,0.092478824,3.032309413,0.086752118,4.849576473,12.07521176,0.995782701,3.546016941,0.601504235,11.22256353,4
8.107458133,0.791689499,0,2.190258751,0.088707763,13.19482498,25.90258751,0.997632938,3.380715374,0.464383562,9.677929993,4
6.822532242,1.003236111,0.064648066,2.37888393,0.070606002,12.30987103,31,0.995109871,3.508450645,0.467184524,11.33802579,4
6.160573594,0.774157738,0.00197132,2.060573594,0.061314214,6,13,0.99653092,3.594599747,0.610657107,10.00657107,4
7.009629986,0.589518501,0.368666987,1.941358321,0.099722249,3.317283357,8.682716643,0.996165175,3.33,0.506543329,10.33172834,4
6.524333365,0.741366721,0.085855554,3.23688872,0.099791105,16.07222275,31.41444455,0.996667378,3.508288891,0.628555545,11,4
7.524131345,0.899000955,0.160550209,2,0.083331081,11.47586865,64.90347462,0.996105994,3.318552119,0.537104239,9.609652538,4
9.448098095,0.649692506,0.127024524,1.904585833,0.088878065,4.870245237,14,0.997912975,3.311756131,0.531297548,9.830536786,4
12.04592119,0.450394487,0.468169288,4.281692881,0.069738031,26.17464569,48.91267715,0.997895665,3.083182682,0.567380315,9.634929139,4
6.759030352,0.7720993,0,2.01399533,0.07032056,6,12.56997665,0.996674402,3.482494163,0.558397198,9.870992996,4
8.106586325,0.733293163,0,2.480241025,0.081526906,12.06586325,24.1317265,0.997968145,3.379341367,0.46,9.6,4
6.854307388,0.597284631,0.228876649,1.811922823,0.088073054,3.576154354,8.423845646,0.995329021,3.33,0.454769129,10.35761544,4
7.329626136,0.636479959,0.445558101,2.044445942,0.103629909,3.185180194,8.814819806,0.997191852,3.335555406,0.525556753,10.07778377,4
6.623297678,0.614928355,0.000537639,1.603584258,0.068802866,4,8,0.994018065,3.330537639,0.369283148,10.37670232,4
5.602245109,0.619775489,0.029955098,1.501047718,0.079980542,6.00149674,13.00149674,0.994980284,3.659610848,0.61994013,10.10119739,4
8.221412757,0.722061281,0.31981787,2,0.084981787,13.21412757,58.57174487,0.997034785,3.301070638,0.52981787,10.13211913,4
9.709944447,0.562955902,0.192486112,2.133701391,0.097060764,5.524861117,14,0.997847514,3.328121528,0.524751389,9.928729167,4
6.609030975,0.699934072,0.021806195,2.127312684,0.082916283,3.363436582,12.27312684,0.995697203,3.587290708,0.627268732,11.28193805,4
6.655573192,0.569246326,0.044458554,1.692621987,0.075113051,4,7.814756025,0.994082261,3.350376837,0.408901235,10.58524397,4
9.005925096,0.701457088,0.32940749,3.063361568,0.091534463,15.62877844,85.15840392,0.999400967,3.383712216,0.665247882,10.58464333,4
7.543059676,0.862981936,0,2.130848387,0.086925452,14.38303226,25.30848387,0.99661405,3.446066774,0.491118226,10.1532129,4
6.728137519,0.772812211,0,2.018748074,0.069750231,6,12.59374037,0.996672501,3.488435093,0.561248844,9.878122111,4
9.166362622,0.65819056,0.134539627,2.254147664,0.087868729,5.541476639,14,0.997295624,3.330829533,0.547511402,10.45852336,4
9.277356285,0.606324837,0.251410791,3.175637206,0.079878186,6,27.77563721,0.997608142,3.253482511,0.540812093,9.571369304,4
7.403706179,0.668757692,0.391585498,2.012697352,0.097703506,3.291008828,8.708991172,0.99719291,3.338730265,0.500157881,9.950789407,4
8.070977974,0.646372247,0.207324934,1.985488987,0.081251736,12.37413216,42.77097797,0.997141956,3.323741322,0.518548899,9.154195595,4
9.757519686,0.530722318,0.219518455,2.29109498,0.100061344,5.910949804,14,0.997702045,3.338218996,0.525343012,10.0890502,4
6.891349549,1.054533151,0.062595135,2.255708117,0.061605532,12.25951353,30.82699098,0.994838062,3.501349549,0.437785406,11.37404865,4
10.16194997,0.410541249,0.377593749,3.375937487,0.068651125,26.89925001,48.55037499,0.997047877,3.220857502,0.55651125,9.779850002,4
7.935945339,0.843483106,0.013033789,2.867433545,0.077887851,5,13.69662112,0.996791014,3.3473041,0.576966211,11,4
8.56741657,0.939494438,0.135280591,1.916291715,0.080039308,5.775278098,20.5505562,0.996175506,3.284494438,0.451629171,9.75505562,4
8.507220012,0.632702428,0.366637429,2.005105715,0.088029914,14.94894285,54.59154281,0.997534244,3.309489429,0.569489429,10.35915428,4
7.663641258,0.878772018,0.192637489,2,0.082354511,11.33635874,64.34543497,0.996227368,3.310181525,0.520363049,9.665456503,4
10.3179614,0.615373577,0.346422563,2.496981692,0.076484908,6,27.09698169,0.997723513,3.183354775,0.563433944,9.88807521,4
7.334166012,0.626958104,0.329806581,2.278888016,0.088955678,3.89444008,9,0.996800919,3.352361002,0.561055599,10.56833202,4
11.51361759,0.499988476,0.43934793,4.046797271,0.074798617,23.60069143,48.20023048,0.997966705,3.105983867,0.55400461,9.520023048,4
8.337829971,0.598155043,0.165627954,3.788371758,0.082941859,6,28.38837176,0.997503977,3.316798415,0.520387608,9.285426513,4
8.444554055,0.873543638,0.041113851,1.651897523,0.074111385,6.184819815,19.29620495,0.99626071,3.261493356,0.62957117,9.481518018,4
9.688855845,0.847236536,0.261114416,3.273494106,0.099939764,12.73945604,85.68373527,1.000399097,3.41260544,0.649487942,11.03117498,4
8.488742272,0.89334433,0.287476506,2.046810634,0.086708258,6.924015192,23.22795442,0.996329934,3.245562886,0.479878025,10.03039392,4
7.485008511,1.110609635,0.099143344,3.076441946,0.085443173,4.978583588,11.97858359,0.99580257,3.539785836,0.600856656,11.19357508,4
8.631464758,0.811853524,0.022429928,1.951401432,0.073314648,4.585669053,14,0.99723863,3.307570072,0.563426762,10.46136977,4
8.336088058,0.924072537,0.220101045,2.031955971,0.085051425,6.546373139,22.09274628,0.996190927,3.269072537,0.463195597,9.909274628,4
7.5,0.815499123,0.016805312,2.101663745,0.084336106,5.831946879,12,0.996565391,3.373610624,0.508485843,9.952079681,4
8.399699668,0.380689293,0.291148822,1.897702356,0.087459529,30.04595287,48.76723233,0.996424935,3.417212795,0.621838115,9.974425589,4
7.606111154,0.737579368,0.038178569,2.921150741,0.080091667,13.84841264,27.27261896,0.996714032,3.386968253,0.485452379,10.23630948,4
7.455907911,0.569488489,0.065858819,1.677953955,0.073870895,16.06455254,42.15590791,0.995911816,3.360645525,0.487795396,9.031181582,4
7.440893922,0.664312873,0.162599522,2.421191896,0.069033135,4.605959482,9,0.996491408,3.370148987,0.553940405,10.78178784,4
6.727566217,0.652837331,0.09,3.9,0.077959645,14.81891554,29.36216892,0.995522492,3.426297601,0.547162669,11.08189155,4
7.457860258,0.61350573,0.093741811,4.233651757,0.086144651,6.072325323,28.56604806,0.99731321,3.371320961,0.49783024,9.072325323,4
5.12323378,0.567706609,0.168467075,2.084610771,0.058001199,8.461676865,64.69221542,0.993880144,3.806125704,0.547688617,12.59215545,4
7.496554256,0.709212926,0.323939042,1.972905319,0.09027566,3.423648936,8.576351064,0.997194236,3.342709468,0.468324255,9.791621276,4
7.457777593,0.670222158,0.136148437,2.443703458,0.065881516,4.718517289,9,0.996442445,3.372962932,0.552814827,10.81555519,4
8.295384592,0.549784019,0.400461541,2.844733721,0.082789349,18.63491134,84.6118343,0.998362485,3.353650887,0.681644971,10.12005916,4
6.68719142,0.546059625,0.069753136,1.745319033,0.078591056,4,7.709361933,0.994151821,3.361970187,0.431033994,10.69063807,4
9.94708915,0.612148601,0.312560314,2.738854902,0.077694275,6,27.3388549,0.997682395,3.20834834,0.555371503,9.775201046,4
7.873429898,0.756673564,0.020993792,2.59654941,0.084101448,13.46652872,26.69979308,0.997202843,3.379330574,0.473995862,9.949896538,4
7.761234505,0.864620997,0.215083936,2,0.081671358,11.2387655,63.95506198,0.996312274,3.30432593,0.508651859,9.704493802,4
7.801125229,0.781530365,0.248522128,2.038634651,0.08615904,7.613653494,23,0.996092611,3.299887477,0.45772693,9.70851459,4
7.353438635,0.609553896,0.083401494,1.511338313,0.075522305,9,21.05669157,0.99627105,3.247490715,0.851050161,9.147165422,4
8.116897375,0.887192583,0.265525243,2.087214981,0.087616449,7.127850192,23,0.996177626,3.268310262,0.467442996,9.939271159,4
6.843726991,0.661557633,0.005624469,1.63749646,0.066937695,4,8,0.994567443,3.335624469,0.362500708,10.15627301,4
8.343926327,0.662335916,0.347383424,2,0.087738342,14.43926327,56.12147347,0.997319629,3.307196316,0.557383424,10.31588949,4
9.292451396,0.701250475,0.088112849,1.768394971,0.084014106,4.481128489,14,0.997951887,3.302028212,0.535188715,9.772169273,4
11.94716546,0.63396259,0.49680212,1.409732678,0.071236365,6.013903825,25.95828852,0.997886224,3.072641727,0.598192503,10.39443847,4
8.197498066,0.733719693,0.314437065,2,0.084443706,12.97498066,59.05003868,0.996979183,3.299874903,0.524437065,10.0962471,4
7.244720385,0.595652135,0.469938063,2.15962718,0.105652195,3.298135902,9,0.997060311,3.337453398,0.567018641,10.38944077,4
8.24215775,0.917810517,0.254542159,2.078921125,0.087086582,6.859474168,22.71894834,0.996197189,3.262810517,0.467892113,9.971894834,4
6.631654887,0.789453474,0.076100707,3.066042406,0.094274794,13.07338045,31,0.99587338,3.504633098,0.558805654,11.18532391,4
6.871924493,0.931063601,0.064109971,2.113024203,0.062671481,4.102749275,11.10274928,0.99590767,3.531027493,0.635890029,10.93082478,4
12.0268746,0.465256949,0.463715256,2.975484836,0.110478506,31.25694884,50.05138977,0.998236681,3.223479312,0.722451516,9.757708465,4
8.067633383,0.553837724,0.281328316,1.819504098,0.077966792,25.54770864,108.8339605,0.9972,3.206473323,0.998007526,9.245229136,4
6.730939728,0.928616979,0.083093973,2.795035649,0.067309397,17.76241088,31.07180816,0.996096347,3.485966299,0.554530136,11.03093973,4
5.745775454,0.66008825,0.022711227,1.645775454,0.075140818,6,13,0.995383312,3.642992864,0.617570409,10.07570409,4
7.956443802,0.876946268,0.001852338,3.212013943,0.093638269,26.69462677,62.11140283,0.99995131,3.606946268,0.708885972,9.832415916,4
7.717928263,0.719158357,0.155507963,3.485956243,0.086794821,6.397410329,26.61553802,0.996923108,3.33231076,0.48807769,9.397410329,4
9.102858747,0.76405304,0.040714687,1.602501403,0.078089336,4.007146867,14,0.997999285,3.290178672,0.539928531,9.70107203,4
6.698104865,0.575900189,0.099052432,3.11137081,0.069381554,10.00947568,21.48578649,0.995360404,3.42028427,0.495615919,10.43802905,4
8.779090363,0.60199209,0.205916946,3.500593241,0.081502966,6,28.10059324,0.997552899,3.287061302,0.529980225,9.419723154,4
8.31083781,0.922389187,0.22935947,2.044581095,0.085598514,6.630540632,22.26108126,0.996192611,3.267389187,0.464458109,9.926108126,4
7.546613171,0.580826646,0.086721029,1.723306585,0.074959358,15.52032098,42.24661317,0.996093226,3.35520321,0.492330659,9.049322634,4
6.81064868,0.455524301,0.168518944,1.951081133,0.092171355,4,7.297837734,0.994423427,3.407237849,0.517454076,11.10216227,4
6.93866694,0.950609604,0.067923825,2.217905191,0.065150486,4.198095628,11.19809563,0.995896229,3.531980956,0.632076175,10.95942869,4
6.809641717,0.721467333,0.227987355,2.035010538,0.07089726,9.949683868,63.70021075,0.995427671,3.50356428,0.50800843,10.95534775,4
7.578369556,0.744861021,0.264330752,1.937841619,0.083730436,3.540527937,8.459472063,0.997195405,3.346215838,0.440273295,9.651366475,4
8.519139758,0.79774799,0.04150134,2.213696235,0.074519758,5.136962348,14,0.996850659,3.322739247,0.571782259,10.86303765,4
9.126541698,0.783255029,0.202821324,2.712852963,0.09812853,11,79.70115216,0.998915654,3.298296818,0.611368873,10.09749269,4
9.818809475,0.526894361,0.219702369,2.22895829,0.100462796,5.797023687,14,0.997820298,3.334925592,0.522029763,9.969553553,4
9.951665454,0.911877262,0.217382332,3.295293262,0.103952933,11,85.04018823,1.00068239,3.409931209,0.635637219,11.11676321,4
6.850855718,0.42603914,0.200684575,2.018092864,0.096594129,4,7.163814272,0.994511883,3.42198043,0.545599003,11.23618573,4
8.964841953,0.778515805,0.034931573,1.701368535,0.07664842,4.168947558,14,0.997780368,3.295068427,0.546757902,9.919631826,4
7.074418429,0.649534869,0.036899211,2.074418429,0.063201553,4.527131588,8.527131588,0.995204031,3.356356579,0.464883686,10.66356579,4
8.799929919,0.795007008,0.028747372,1.825052561,0.074999299,4.375087602,14,0.997512386,3.301252628,0.555003504,10.18761388,4
7.938968884,0.838849512,0.255962843,2,0.080427218,11.06103112,63.24412446,0.996466903,3.293661867,0.487323734,9.775587554,4
6.869367677,0.964407478,0.069189697,2.651381806,0.063144263,12.91896968,30.38735355,0.994934782,3.479367677,0.45756909,11.30810303,4
7.026785014,0.51622429,0.167398139,1.791327131,0.080188786,9,22.45663566,0.995967729,3.350153281,0.547728941,9.077168217,4
7.28720506,0.61799649,0.476464885,2.062626403,0.107023595,3.124578657,8.875421343,0.997191246,3.33373736,0.540101122,10.15050561,4
7.287489942,1.052764911,0.087856568,2.766055622,0.078106769,4.696414202,11.6964142,0.99583643,3.536964142,0.612143432,11.10892426,4
8.172234693,0.766117346,0,2.283295922,0.086778775,12.72234693,25.44469385,0.997849978,3.372776531,0.46,9.6,4
8.540204634,0.793205876,0.044529416,2.21501279,0.074954221,5.150127896,14,0.996865141,3.323002558,0.570992326,10.8498721,4
9.10042728,0.762851365,0.208893636,2.344895462,0.091117046,19.88509084,104.3254999,0.998889791,3.280064092,0.906552725,10.07830001,4
8.30741011,0.680137572,0.339167275,2,0.086916727,14.0741011,56.85179781,0.997234729,3.305370505,0.549167275,10.26111516,4
8.587089277,0.816291072,0.020765848,1.984683042,0.072870893,4.641138403,14,0.99716652,3.309234152,0.565645536,10.53347992,4
7.500375892,0.841668233,0.016663534,3.665977531,0.087325189,5,13.33364658,0.996899906,3.379971808,0.573336466,11,4
6.712443785,0.879937039,0.071253373,2.775202374,0.084256971,12.75022486,31,0.995550225,3.506248876,0.520026983,11.24995503,4
6.932578682,0.593371066,0.299320814,1.877148901,0.093943401,3.445702197,8.554297803,0.995750382,3.33,0.480859561,10.34457022,4
8.842354755,0.790764525,0.030338303,1.793233934,0.075423548,4.322056557,14,0.997581326,3.299661697,0.552882262,10.11867352,4
8.282227859,0.546975562,0.401777214,2.840685495,0.08262742,18.69057444,84.60171374,0.998343256,3.353094256,0.681948588,10.11145668,4
6.86776182,0.957823464,0.069671454,2.680287233,0.063256673,12.96714539,30.35523641,0.994941848,3.47776182,0.459014362,11.30328546,4
7.002408658,0.974475257,0.04025807,2.000344094,0.087010323,11.99827953,67.01376376,0.995652942,3.34974193,0.599982795,9.399655906,4
8.109380874,0.566622893,0.266716694,1.762101299,0.078332083,25.80863046,110.6604132,0.9972,3.198123825,1.019924959,9.219136954,4
7.237138521,0.940614914,0.09454186,2,0.08534003,11.76286148,66.05144592,0.995856311,3.335771689,0.571543377,9.494855408,4
7.290123995,0.611543398,0.398805741,2.220165327,0.097176854,3.600826634,9,0.99692864,3.345020666,0.563991734,10.48024799,4
12.18305659,0.463521593,0.472392033,3.478737888,0.09711627,29.52159349,49.7043187,0.998191561,3.166212585,0.672126211,9.705647805,4
12.05022208,0.47823424,0.466903296,4.293345281,0.072188109,24.90594561,48.6353152,0.998039219,3.075527936,0.562706304,9.56353152,4
8.093313219,0.728606921,0.001114463,2.49665661,0.081005572,11.98328305,23.99442768,0.997968131,3.380055723,0.45983283,9.596935226,4
5.465118922,0.59887849,0.180533609,2.074555326,0.060615615,8.763340225,64.49110652,0.994193874,3.744787488,0.539644261,12.26032575,4
8.941148448,0.60833943,0.315775415,2.741880051,0.086505487,16.7509145,46.0830285,0.997724543,3.26332114,0.514151425,9.32490855,4
7.24271912,0.939805728,0.095825398,2,0.085300966,11.75728088,66.02912352,0.995861166,3.335436853,0.570873706,9.497087648,4
6.974146316,0.970098572,0.041184961,2.001077237,0.086644512,11.95691053,66.97845526,0.995625762,3.355924803,0.599569105,9.439857762,4
6.918674021,0.95958195,0.043727441,2.003388582,0.085881768,11.8644567,66.93222835,0.995573757,3.368637204,0.598644567,9.525377551,4
6.7685299,0.668198712,0.09,3.9,0.072327139,14.92132475,29.1573505,0.995362733,3.417080773,0.531801288,11.09213247,4
6.625020656,0.717522722,0.025004131,2.116652896,0.080997521,3.416735521,12.16652896,0.995715857,3.582493803,0.62833471,11.24995869,4
7.280637574,0.588753593,0.102121767,1.573739222,0.07656232,9,21.36869611,0.996203449,3.270371048,0.783449176,9.131565194,4
7.123636321,1.004779208,0.078493504,2.508571362,0.072020778,4.462337602,11.4623376,0.995864519,3.534623376,0.621506496,11.03870128,4
9.047426126,0.646122172,0.338140004,2.1,0.079243652,12.01921744,44.35895659,0.998109609,3.306602609,0.540192174,9.335895659,4
7.113058679,0.848977842,0.022611736,4.357559293,0.095673533,5,12.9673533,0.996960824,3.414244071,0.570979401,11.00652934,4
6.558350917,0.891270695,0.06024225,2.018402045,0.080927325,11.26391819,66.6319591,0.995235954,3.451211248,0.592639182,10.08087567,4
6.610497191,0.61222056,0.000242243,1.601614953,0.068911178,4,8,0.993986162,3.330242243,0.369677009,10.38950281,4
6.620352685,0.612832474,0.060176343,3.577883888,0.064522043,10.39823657,20.90264514,0.995171855,3.431947097,0.520885377,10.97257529,4
10.31522377,0.41378358,0.384962681,3.449626813,0.068739552,26.84029855,48.57985073,0.997116851,3.209656724,0.557395522,9.76805971,4
7.981518567,0.767431338,0.029537964,1.458966069,0.072953796,7.728271445,19.68206786,0.996391903,3.211331178,0.876523431,9.327172856,4
10.5051284,0.417800793,0.394092711,3.540927114,0.068849113,26.76725831,48.61637085,0.997202308,3.195779079,0.558491125,9.753451662,4
6.692089,0.85713968,0.07247466,2.8484796,0.086780964,12.831644,31,0.995631644,3.50584178,0.52979728,11.2336712,4
8.964675761,0.78942794,0.096293437,3.535820662,0.090890552,26,58.64179338,0.999827488,3.49191553,0.690522417,9.760696556,4
8.551094563,0.819890544,0.019416046,2.011679078,0.072510946,4.686131796,14,0.997108029,3.310583954,0.567445272,10.59197133,4
7.434946832,0.566868354,0.061037771,1.667473416,0.073619362,16.19031901,42.13494683,0.995869894,3.36190319,0.486747342,9.026989366,4
7.035612322,0.765716639,0,1.971444258,0.075426689,6,12.35722129,0.996691422,3.429305323,0.532866555,9.807166387,4
6.73292851,0.902879931,0.070024289,2.701457364,0.081716865,12.66828596,31,0.995468286,3.50665857,0.510194315,11.26634281,4
7.424836236,0.913398746,0.137712334,2,0.084026146,11.57516376,65.30065506,0.996019608,3.324509826,0.549019652,9.569934494,4
6.685830116,0.784413128,0.037166023,2.076113256,0.073700386,3.619433721,11.76113256,0.995786802,3.564250965,0.632388674,11.12833977,4
