fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,4
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4
8.383506204,0.276262965,0.479227171,1.383506204,0.047582469,8.417531018,71.58246898,0.994260127,3.07582469,0.599561725,10.40438275,4
6.776102322,0.208584652,0.364594412,2.265432507,0.037619488,5.38051161,123.2389768,0.991577403,3.03150791,0.453712554,10.89559071,4
6.946029119,0.29199584,0.244806656,2.272806569,0.030258627,3.659875206,89.4399168,0.991124374,2.974195424,0.335193344,10.74012479,4
6.10771403,0.566302913,0.004308561,0.821542806,0.038292568,30.43085612,95.86171224,0.99073793,3.108617122,0.415079964,10.66302913,4
6.802990556,0.617140608,0.048971669,1.317943337,0.057551417,25,133.0897167,0.992733625,3.174186779,0.396280168,10.19700944,4
9.408861601,0.256743766,0.688747382,9.258185795,0.055730249,35.32562345,222.0327432,0.99735337,3.105857605,0.448882543,10.05395012,4
6.621108249,0.379176805,0.42008969,5.994458755,0.047715567,42.06438148,200.6422165,0.994401076,3.10862268,0.610643815,10.10643815,4
6.253396328,0.408641469,0.356509181,6.666981639,0.057815119,10.39811017,116.0679266,0.995178677,3.205924407,0.452528079,9.640755932,4
7.449365165,0.464057629,0.333364252,4.948437616,0.043078613,18,104.2358397,0.995195283,3.228994146,0.45628906,10.66069338,4
7.856148106,0.316577784,0.285272589,0.925348163,0.042253482,5,25.32192595,0.992250696,3.110823708,0.353903703,10.33903703,4
5.981004999,0.609979893,0.0418995,0.808140715,0.031918593,7.945728569,50.02713572,0.990370854,3.150040215,0.402170857,11.00542714,4
8.43511182,0.302788297,0.555146292,1.630292584,0.04572117,10.55765933,69.5817555,0.993474871,3.058605852,0.547452665,10.77211703,4
7.248330602,0.309819831,0.333624795,1.453471084,0.038447272,5.706942168,107.1722313,0.993263752,3.176375205,0.43516694,10.01902482,4
7.876439054,0.273534142,0.212701468,1.037643905,0.032676707,33.37643905,96.24712189,0.992576581,2.926651947,0.394295852,9.937643905,4
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4
6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,4
6.64409186,0.360893527,0.188818372,1.552734878,0.044204593,18.97118994,84.14697287,0.992920459,3.186196241,0.454409186,10.01181628,4
7.624692378,0.283765381,0.490680899,12.54967172,0.049543067,53.85808079,178.6234619,0.998080738,3.064938476,0.458826905,8.950615244,4
6.718659616,0.217201058,0.25545327,1.461234624,0.037906702,5.09329808,123.8134038,0.991126478,3.083206346,0.390525578,11.12536154,4
6.296787781,0.269518167,0.508152974,7.57590836,0.049032122,35.04015273,199.9919695,0.995487388,3.164497106,0.541284887,9.404818328,4
7.250392265,0.379843094,0.579686188,12.05980661,0.047550994,66.47254148,191.0156906,0.99812408,3.069921547,0.49,8.6,4
6.055651163,0.249777519,0.295565116,4.686472868,0.051962326,41.03767442,199.3458915,0.995950341,3.609314729,0.691352713,10.08647287,4
7.687358251,0.348803865,0.335609408,7.130130184,0.053062075,23.6252835,159.6252835,0.99690265,3.33250567,0.510643427,10.0501134,4
7.044862516,0.28,0.477134587,10.39026773,0.054286541,59.63784371,179.5459479,0.997517836,3.118216353,0.510973227,8.909189581,4
9.186822204,0.19131778,0.41868222,2.031210569,0.047020807,16.01387136,103.9861286,0.995155227,3.090069357,0.659237075,10.00832282,4
6.772625889,0.209106117,0.35798919,2.216762453,0.037636871,5.363129447,123.2737411,0.991550113,3.034636699,0.449888478,10.90949644,4
6.869461924,0.298167715,0.293281623,1.342753306,0.054893361,23.81677154,186.3053808,0.993704668,3.30221523,0.545496854,9.881677154,4
8.179626121,0.337222832,0.39870339,3.718524428,0.043462961,18,105.3888833,0.995172222,3.175185444,0.487036889,10.46851944,4
6.344596817,0.38282466,0.170654009,1.083151664,0.0300109,5.326066569,52.34786686,0.990773479,3.307819971,0.426085326,11.26739334,4
7.350225788,0.29538468,0.341266934,1.495927412,0.036579194,5.791854824,106.8325807,0.993187331,3.168733066,0.424977421,10.12941127,4
6.292259996,0.283870002,0.216903998,9.283279887,0.040774,29.88389994,111.0774,0.993382322,3.050774,0.311161001,10.73807997,4
6.838624772,0.298554038,0.229241651,1.107583485,0.042620826,6.386247723,121.6895871,0.991589949,3.053791743,0.342275046,10.69170917,4
6.206529481,0.32673526,0.182611792,6.88282546,0.049347052,28.59794221,111.9347052,0.993408041,3.059347052,0.324020578,10.05223585,4
7.345523701,0.253326994,0.247276185,15.21517457,0.065515555,33.06031791,165.1517457,0.998536381,3.051206358,0.442120636,9.157587284,4
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,4
8.43106938,0.22477212,0.346362826,0.928001282,0.04,4.893952892,25.21209422,0.991736372,3.04,0.378483769,10.60604711,4
6.354011849,0.369113778,0.182335308,3.549221733,0.058064672,27.24191605,113.6047901,0.993362587,3.090562864,0.34241916,9.405628639,4
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4
7.23727591,0.385089636,0.590179272,11.73189775,0.045845868,67.39068629,190.4910364,0.997987669,3.072544818,0.49,8.6,4
7.026276335,0.274021291,0.273297849,1.367287649,0.02387128,3.134043027,88.73191395,0.990018468,2.972117099,0.306702151,11.40670215,4
8.881286344,0.23201928,0.337389065,1.79852086,0.046059166,27.5073957,176.5221871,0.995153698,3.224038559,0.442315108,9.369453226,4
7.80280288,0.169719712,0.318467453,4.488969215,0.03904114,37.19439424,170.5140144,0.996680561,3.487495482,0.44777577,9.038878848,4
6.343561379,0.514416497,0.013742455,0.868712276,0.041122737,31.37424552,97.74849103,0.991653018,3.12748491,0.448098593,10.14416497,4
6.963369681,0.379517273,0.168589694,1.26237576,0.039935636,9.408424204,55.3440606,0.991573639,3.228935154,0.36279697,10.95915758,4
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4
7.128583315,0.265237963,0.312858331,1.495240737,0.038809352,6.261898158,106.5237963,0.992968572,3.170951853,0.447141669,10.17738657,4
5.987808629,0.352845386,0.374634039,1.141468237,0.037089433,3.536596082,75.08943268,0.990543092,3.259430484,0.33731702,11.4268298,4
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4
6.549558689,0.332610328,0.183562443,5.413934259,0.052261033,6,89.87830983,0.995068361,3.164691083,0.467477934,9.222572792,4
8.604606498,0.304477218,0.213012426,5.379088731,0.038748964,27.54813604,67.05020711,0.993125362,2.969037279,0.512468934,11.03514497,4
7.284021426,0.36639143,0.552782859,12.90053565,0.051922785,64.11850017,192.360857,0.998473823,3.063195715,0.49,8.6,4
6.465501436,0.278275072,0.468624641,6.744909249,0.050379179,33.8966571,200.8275072,0.995383457,3.226200574,0.548275072,9.675835726,4
7.57987656,0.293264872,0.252361392,2.116632959,0.052673513,12.0728956,86.8542088,0.994447228,3.1445174,0.412012344,9.5,4
6.823800809,0.201429879,0.455221538,2.933211333,0.037380996,5.619004047,122.7619919,0.991951836,2.988579271,0.50618089,10.70479676,4
7.567239304,0.28457574,0.426100987,3.785285378,0.04,3.564983545,27.87003291,0.99093899,3.04,0.484801316,11.93501646,4
5.967361294,0.283315968,0.320959234,1.308550404,0.069075085,44.24609272,166,0.995275912,3.445985283,0.531657984,8.991970566,4
6.504986856,0.330376205,0.205249343,14.93499562,0.060612423,36.56255477,162.3499562,0.998326247,3.121251095,0.44912511,9.017497809,4
6.666878525,0.394738699,0.407274013,5.765607374,0.047532486,43.07132756,200.7337571,0.994247288,3.101299436,0.620713276,10.20713276,4
6.248384522,0.272580774,0.442899879,8.967810155,0.050290387,34.74192261,197.1611487,0.996104547,3.183226965,0.511611487,9.296769045,4
5.766002309,0.553575606,0.072174682,0.990123124,0.033754983,8.584994227,48.24501732,0.990620322,3.251148903,0.4,11.17549827,4
6.162657945,0.595613944,0.015037907,1.268671028,0.041185447,24.31328972,79.43860561,0.993656139,3.300601308,0.376240523,9.381202617,4
7.274462566,0.370214973,0.560429947,12.66156416,0.050680134,64.78762035,191.9785027,0.998374411,3.065107487,0.49,8.6,4
7.183662007,0.315098602,0.461831004,4.940704573,0.04359155,19,65.12253494,0.990967324,3.034492948,0.408366201,12.56323952,4
7.127630136,0.613190753,0.157895891,1.508554796,0.061848562,25,156.5329452,0.994848879,3.257895891,0.523421918,10.02566439,4
7.99413293,0.319626641,0.259893326,1.21280088,0.050037336,11.50800055,87.9839989,0.994597867,3.238666575,0.370586707,9.5,4
6.68812812,0.32062396,0.20468802,8.473053229,0.059118719,14.4124792,82.8812812,0.995386483,3.088873544,0.40937604,9.782495839,4
6.882562131,0.274982835,0.287686394,1.795372788,0.04561568,25,135.4768639,0.993362241,3.285586984,0.563380476,10.11743787,4
6.613726253,0.339154895,0.185621042,1.34089625,0.0522717,7.469654165,104.5910375,0.992621101,3.327702874,0.426517292,10.54855334,4
6.944155787,0.384112562,0.225887438,4.220519584,0.030500432,9.970562809,101.9705628,0.993029437,3.001766231,0.863523818,11.5852814,4
8.092651755,0.187795527,0.36,1.484558041,0.034853035,13.53674122,121.5367412,0.994325453,3.195367412,0.402353567,10.16102237,4
5.883629391,0.279070785,0.188362939,1.218584309,0.05679202,6.953539227,107.9070785,0.992885575,3.226283138,0.571637061,9.589491657,4
6.963569981,0.342989858,0.28392833,2.707450978,0.053420419,27.8224476,115.056119,0.993176817,3.139908046,0.348224476,9.899080461,4
8.462970167,0.282222763,0.507039558,1.462970167,0.047185149,8.814850834,71.18514917,0.994127025,3.071851492,0.589628729,10.50371271,4
6.607883337,0.282473,0.231576667,1.708963329,0.071111233,22.24730002,190.1684667,0.994519719,3.406846665,0.592580999,9.724730002,4
6.537556355,0.435625939,0.442179516,6.596907874,0.044718703,13.40648481,115.5625939,0.99627187,3.284064848,0.524992486,9.393815747,4
7.294406296,0.50055937,0.525234825,10.71588392,0.051704697,46.02237482,239.3176783,0.997342058,3.153064909,0.530223748,9.498881259,4
7.98380285,0.245492953,0.364507047,2.349154869,0.042283099,9.277464766,101.2774648,0.993722535,3.043352114,0.711042249,11.23873238,4
8.515674319,0.314702296,0.36,1.41405428,0.043313486,11.4216284,119.4216284,0.995354808,3.174216284,0.458756576,9.526488521,4
6.869007174,0.343258373,0.492331339,10.32715311,0.053294019,65.74437795,184.744378,0.997410861,3.113099283,0.527827752,8.789138758,4
7.658385967,0.429329123,0.349714386,6.46695438,0.044775158,17,117.258386,0.9962,3.294161403,0.446174035,10.3870807,4
7.3,0.46030784,0.295706414,5.550907348,0.044889501,18,103.4601425,0.994616954,3.202209978,0.476992873,10.83496436,4
7.749565761,0.244956576,0.319826304,15.32991315,0.064606948,32,169.2904467,0.999138437,3.101791565,0.481878413,9.140173696,4
7.005705386,0.275143343,0.271427762,1.400014159,0.024114391,3.171444753,88.65711049,0.990043154,2.978288384,0.308572238,11.40857224,4
6.43711022,0.574589379,0.141484409,4.917962325,0.057480457,15,96.92577956,0.995018358,3.368124729,0.361484409,9.03711022,4
6.669120591,0.498823006,0.183235621,2.369120591,0.046205863,10.36764379,76,0.992464999,3.303014101,0.426249722,10.81103154,4
8.806425027,0.439257933,0.297475109,1.971312977,0.049915837,7.084163032,175.2524891,0.995093267,3.114208152,0.444108588,9.674751091,4
6.155711715,0.276047648,0.215571171,1.279047048,0.052861942,6.802382381,107.6047648,0.992903714,3.21419059,0.544428829,9.717974976,4
6.383145489,0.528935933,0.166563103,1.379378616,0.04466291,4.931262052,24.90019284,0.993149134,3.264124277,0.322749518,10.24058282,4
6.4,0.27,0.19,1.914618801,0.084853812,21,195.26906,0.99516,3.49,0.63853812,9.514618801,4
6.49738105,0.33052379,0.710309883,1.217852768,0.060292883,7.052379008,150.9214315,0.993036927,3.09209516,0.568166735,9.507856851,4
6.4,0.27,0.19,1.966753317,0.084332467,21,192.6623342,0.99516,3.49,0.633324668,9.566753317,4
8.282522958,0.242394877,0.317281537,1.530420493,0.051271846,26.30420493,181.3915901,0.994641132,3.21511334,0.476634364,9.381553891,4
7.427530304,0.46785,0.331410606,4.985212119,0.043067121,18,104.2013636,0.995195973,3.23060303,0.455369697,10.66643939,4
8.365777463,0.200133381,0.281208845,1.086577746,0.029006669,33.86577746,95.26844507,0.992689129,2.850804493,0.36738224,9.986577746,4
8.363010278,0.173913992,0.469451542,8.203116212,0.046630103,23,108.2935494,0.994636398,2.925989407,0.36935494,10.47064506,4
5.612656984,0.19376447,0.282089385,2.25253631,0.03974686,5.09492738,47.09492738,0.991231522,3.072214972,0.448417877,10.12847821,4
7.849733395,0.302315803,0.319285021,8.059767304,0.056629666,23.37566651,158.0608337,0.997394014,3.297460009,0.471878333,9.781216674,4
8.216606471,0.345272662,0.368242446,3.656241732,0.044929698,17.03515108,104,0.995185527,3.167636331,0.551309136,10.36230288,4
5.95600345,0.60337234,0.044399655,0.818855664,0.031811443,7.874295573,50.06285221,0.990385141,3.163255319,0.405028177,11.01257044,4
6.743017821,0.476256792,0.187011247,1.995393661,0.043111715,5,27.94414257,0.9926605,3.199245545,0.329720713,10.43743208,4
6.177410408,0.341294796,0.170964163,6.067491415,0.052258959,28.16115612,112.2258959,0.993416777,3.062258959,0.328388439,9.819283262,4
7.072395255,0.611809881,0.202083796,1.591407117,0.057153597,25,158.4661661,0.994741171,3.302083796,0.556562847,10.27422135,4
6.9,0.3,0.294048,1.3,0.053,24,187.7856001,0.993615952,3.29,0.54,9.9,4
6.994095285,0.37819057,0.261256974,1.17714145,0.047350481,7.8819057,119.1771415,0.992314762,2.995276228,0.326533202,10.11771415,4
9.277262524,0.278602949,0.533342771,2.138631262,0.048509616,16.73699112,119.2630089,0.996015894,3.12701357,0.663699112,10.3,4
7.707145846,0.266368923,0.310089323,1.434524308,0.051991068,25.34524308,183.3095138,0.994211996,3.2462796,0.503005815,9.597320308,4
6.164895581,0.317632831,0.202673142,3.329791162,0.038061195,5.206119476,85.61835843,0.991936378,3.292367169,0.416489558,11.31449247,4
9.159394954,0.210752151,0.332481266,1.73308354,0.048676658,27.8345823,177.5037469,0.995317291,3.181504301,0.434135443,9.124063276,4
8.37223007,0.275417255,0.475280525,1.37223007,0.04763885,8.361150352,71.63884965,0.994279015,3.076388496,0.600971241,10.39028759,4
6.597512904,0.358678018,0.222918817,3.212958371,0.056209425,27.47382181,114.1845545,0.993288377,3.110274854,0.344738218,9.602748541,4
7.345578644,0.278355005,0.24810143,2.627828412,0.0541645,12.39239276,86.21521448,0.994362029,3.091267874,0.435442136,9.5,4
7.420917049,0.450051521,0.306300875,5.025244686,0.052262751,24.1581659,160.1581659,0.996010072,3.343163318,0.545280784,10.26326636,4
6.838366947,0.199244958,0.482897199,3.137137254,0.037308165,5.691834734,122.6163305,0.992066181,2.975469748,0.522203641,10.64653221,4
6.609504129,0.375881544,0.181900826,1.276033031,0.042475206,19.77823699,84.03168043,0.992747521,3.212713501,0.450950413,10.08099174,4
5.821851749,0.421263777,0.151342657,1.468055941,0.035562965,6.663888118,48.66388812,0.990760834,3.108824056,0.422268531,10.59916644,4
7.6,0.257935509,0.359587102,1.583484073,0.032371608,6.041289817,106,0.992933936,3.146283916,0.402064491,10.43716084,4
6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4
6.399618374,0.333154882,0.209445564,3.788720476,0.036210325,4.89483727,84.78967454,0.991707458,3.238986535,0.389483727,11.35277218,4
6.849000321,0.197649952,0.50310061,3.286004495,0.037254998,5.745001605,122.5099968,0.992149653,2.965899711,0.533900353,10.60399872,4
5.938023021,0.156482734,0.417319568,8.120920845,0.046422072,70.85930937,142.112187,0.994064645,2.999866619,0.352395396,9.981746768,4
7.543515212,0.298703042,0.360084987,14.27551422,0.064824239,48.30545635,183.6569775,0.998606279,3.118327381,0.507406085,9.112969577,4
6.874168526,0.296534552,0.223708426,15.05805618,0.062765983,35.02429781,163.5805618,0.998418542,3.090485956,0.446048596,9.079028088,4
6.4,0.27,0.19,1.967817983,0.08432182,21,192.6091008,0.99516,3.49,0.633218202,9.567817983,4
7.631634704,0.28,0.614048098,11.0259376,0.04059519,58.17091324,179.0569711,0.99786012,3.083987976,0.44740624,8.811394216,4
6.474839838,0.333139682,0.203741992,14.92494661,0.060436566,36.68816734,162.2494661,0.99831871,3.123763347,0.449376335,9.012473306,4
6.404865374,0.275243269,0.483783656,7.058195566,0.049873878,34.3008975,200.5243269,0.995418829,3.20194615,0.545243269,9.574775624,4
6.7,0.325715449,0.307266878,9.708681494,0.040614952,9.863343925,175.2049841,0.995280868,3.439501589,0.538384234,11.26334392,4
6.835728612,0.457745487,0.253289439,8.119381702,0.046671056,14.12854278,94.82135694,0.995618517,3.218780413,0.403572861,9.784311502,4
6.823690555,0.31165957,0.220615093,1.310901349,0.049872108,7.369671164,104.8909865,0.992361145,3.270712564,0.431516442,10.70852614,4
6.910858732,0.211717463,0.560908566,3.674238049,0.03819446,6.217174634,121.674238,0.992522853,2.928686985,0.559595551,10.3674238,4
8.284795874,0.268479587,0.448479587,1.3,0.047695917,7.847958736,71.54387621,0.9944,3.089122476,0.611520413,10.28479587,4
6.555739914,0.325723841,0.207786996,14.9519133,0.060908483,36.35108369,162.519133,0.998338935,3.117021674,0.448702167,9.025956652,4
7.39795211,0.458778198,0.303774732,4.843821669,0.052193856,24.20409578,160.2040958,0.99593314,3.344081916,0.548266226,10.28163831,4
7.248917053,0.380433179,0.580866357,12.02292633,0.047359217,66.57580627,190.9566821,0.998108737,3.070216589,0.49,8.6,4
7.337704821,0.481672168,0.29714753,4.36786809,0.052013114,24.32459036,160.3245904,0.995731311,3.346491807,0.556098373,10.32983614,4
6.806037555,0.457809841,0.096724507,0.896724507,0.034098265,31.28966009,95,0.991093796,3.012947944,0.387103399,10.60982648,4
8.578947397,0.290921055,0.547631589,1.578947397,0.046605263,9.394736984,70.60526302,0.993932763,3.06605263,0.575131575,10.64868425,4
6.632324148,0.328292413,0.35621931,1.970131047,0.037396345,5.378068993,75.39634483,0.991034152,3.188840689,0.328109655,11.51890345,4
6.559362865,0.507350424,0.146374515,3.988842223,0.05576892,15,96.68127427,0.994749402,3.329003883,0.366374515,9.159362865,4
6.9,0.394549111,0.22,4.277254445,0.030227456,10,102,0.993,3,0.867725444,11.6,4
7.200207745,0.383743508,0.255015581,1.050051936,0.04762461,8.375389521,119,0.992707923,3.021272073,0.330020774,10.01240911,4
7.590565585,0.427040312,0.231815885,5.403297251,0.061165102,24.02358604,156.4410349,0.996435093,3.258584838,0.47511793,9.748820698,4
6.316221262,0.283963123,0.240267243,1.944147508,0.074784339,18.76590031,193.5133621,0.994975687,3.49,0.576940132,9.851336215,4
6.63683601,0.520396657,0.201577363,6.786801265,0.051842264,14.52632798,95.81581995,0.995381835,3.292370676,0.383683601,9.426304817,4
8.380390055,0.402941492,0.349983301,11.0828413,0.048830083,27.97548757,138.7075207,0.997726797,3.192206119,0.380980497,9.690195027,4
6.200293656,0.582170017,0.13114374,1.900293656,0.049331376,10.8885626,76,0.992642111,3.399384082,0.470527821,10.47243431,4
8.718824606,0.430195899,0.301784511,3.827150314,0.041198041,14.19804101,60.5990205,0.993683134,3.012127334,0.28801959,10.03911845,4
7.099876425,0.409620266,0.131985171,0.931985171,0.033040445,31.75980228,95,0.991375881,2.981213346,0.382401977,10.50404449,4
6.390159225,0.334920388,0.219587574,8.664761163,0.065123728,51.80318449,211.0984078,0.997205043,3.298697473,0.605904465,9.174601938,4
7.1,0.21,0.28,2.7,0.034,23,111,0.99405,3.35,0.64,10.2,4
8.322837303,0.348661334,0.339212798,1.330709326,0.04551968,10.48031994,119,0.994995281,3.140551463,0.44228373,9.52125868,4
8.23011186,0.263011186,0.443011186,1.3,0.046602237,7.301118603,69.90335581,0.9944,3.121932884,0.616988814,10.23011186,4
6.263258968,0.264488845,0.488873906,7.324442258,0.04936741,35.4592629,199.9081474,0.995564504,3.211437445,0.554696413,9.455111548,4
7.2289168,0.270931069,0.245980305,2.882363345,0.054906893,12.55147709,85.89704582,0.994319606,3.064753818,0.44710832,9.5,4
6.555294869,0.399670258,0.163906153,1.208941026,0.042,20.35764105,83.55294869,0.99278941,3.228046924,0.443741282,10.03741282,4
6.266392294,0.315469511,0.204217481,2.576194077,0.032851727,4.515650374,85.96869925,0.990930329,3.200082312,0.375782519,11.47578252,4
6.30584079,0.522715026,0.012233632,0.861168158,0.040670089,31.22336316,97.44672632,0.991506662,3.124467263,0.442817711,10.22715026,4
6.671355433,0.315125752,0.213567772,14.99045181,0.061582907,35.86935236,162.9045181,0.998367839,3.107387047,0.447738705,9.045225905,4
8.323483921,0.269878714,0.477045176,1.398787137,0.046,7.740903527,69.24696784,0.994234532,3.120242573,0.605181929,10.34818071,4
5.534290733,0.491919694,0.086570927,0.999589686,0.030004103,6.669402095,50.66529895,0.99062612,3.386160612,0.453223916,11.13305979,4
6.331176022,0.271558801,0.502205994,7.438923885,0.0492598,34.79215985,200.1558801,0.995461814,3.172470409,0.541558801,9.451960037,4
6.491011263,0.434850188,0.448773404,6.56975657,0.044757491,13.21254693,115.4850188,0.996275749,3.282125469,0.531198498,9.33951314,4
8.651062404,0.29632968,0.572871841,1.651062404,0.046244688,9.755312021,70.24468798,0.99381197,3.06244688,0.566117199,10.73882801,4
7.6,0.233736869,0.354747374,1.389894952,0.036727364,6.52526262,106,0.99215958,3.102726364,0.426263131,10.87273636,4
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4
6.634175891,0.635611726,0.267087946,1.210970685,0.031316482,18.65824109,76.32912054,0.989693681,3.176456027,0.575864493,12.51602603,4
8.319586048,0.269566884,0.475875814,1.395668839,0.046,7.71751629,69.2391721,0.994239755,3.120866232,0.605649674,10.34350326,4
8.063795997,0.444400291,0.2295694,1.831897998,0.061953428,21.97671401,152.704306,0.995080699,3.13089632,0.47136204,9.527240801,4
7.405531499,0.35700433,0.233387205,3.618552173,0.032511496,5,33.24425199,0.99118972,3.033617125,0.35622126,11.6299567,4
7.212904257,0.394838297,0.609676595,11.12260642,0.042677553,69.09670204,189.5161703,0.997734204,3.077419149,0.49,8.6,4
6.255247151,0.533845627,0.010209886,0.85104943,0.040062966,31.0209886,97.04197721,0.991310359,3.120419772,0.435734601,10.33845627,4
6.432776401,0.376066032,0.052293815,1.336886775,0.040196765,6.459029498,55,0.991250822,3.28705119,0.36918059,11.2360647,4
6.411627439,0.347674512,0.393021526,5.076765228,0.037139409,8.767451213,148.3488232,0.994246053,3.160698049,0.508139208,9.765117682,4
7.55416492,0.265416492,0.600832984,11.61042278,0.044104228,58,168.062369,0.998075002,3.145625786,0.454583508,8.87291754,4
5.985034267,0.326258567,0.20775514,1.169160955,0.056766438,6.383219109,108.6167809,0.993194558,3.233083904,0.561496573,9.411224299,4
6.668581107,0.288429055,0.417854723,5.69566428,0.052071509,32.54279262,201.8429055,0.995264994,3.307432443,0.558429055,10.01430185,4
6.79689912,0.31824807,0.334124035,4.329922816,0.026062018,11.38139472,146.0155044,0.99303276,3.114434123,0.559534868,10.67317806,4
7.920091059,0.314914886,0.25854711,1.37434678,0.050508511,11.60896674,87.78206652,0.994570942,3.221838877,0.377990894,9.5,4
7.232874923,0.386850031,0.593700062,11.62187307,0.04527374,67.69875539,190.3149969,0.997941899,3.073425015,0.49,8.6,4
7.423063766,0.339489372,0.519489372,13.34102126,0.0572817,57.66723681,192.1795749,0.998746655,3.125634009,0.506408502,8.764085021,4
9.225788059,0.273823177,0.526356951,2.112894029,0.047884569,16.6266887,119.3733113,0.995938682,3.129954968,0.65266887,10.3,4
7.037321909,0.227464382,0.367464382,1.659686659,0.039566952,26.37321909,138.0598286,0.993002208,3.261937332,0.541638189,10.30598286,4
8.242851368,0.264285137,0.444285137,1.3,0.046857027,7.428513683,70.28554105,0.9944,3.114289179,0.615714863,10.24285137,4
6.428493321,0.31575334,0.240671326,8.607260019,0.058798602,52.56986642,210.7150668,0.996854286,3.22586269,0.582904007,9.078766698,4
7.854719088,0.31385604,0.22411189,1.129520133,0.034272004,4.68160114,55,0.99092496,3.014512175,0.333632023,11.35455992,4
8.348943357,0.34854429,0.353080037,7.636072415,0.037236286,4.381857011,83.76371402,0.993938922,3.038924234,0.338185701,10.63459982,4
8.550265597,0.377460161,0.379003706,11.2314824,0.047414453,28.187832,138.3536133,0.997783422,3.17309512,0.37248672,9.775132798,4
9.25164839,0.343549452,0.428926742,9.421575168,0.039462271,4.36556774,83.91391935,0.99541356,2.972252741,0.332901097,10.19139193,4
6.130678097,0.586501637,0.011044115,1.293864381,0.042,23.75457523,79.30678097,0.993638644,3.304477943,0.384294934,9.442949335,4
6.368705005,0.293359702,0.490762599,7.256474977,0.04872518,36.5115101,200.13741,0.995249151,3.149007199,0.555115101,9.55115101,4
7.096699967,0.294264003,0.322132001,3.370560105,0.020066001,13.1801998,144.5165002,0.991992451,3.072462005,0.604504995,11.33273993,4
8.347091945,0.24369189,0.357354597,2.4,0.035046488,16.57848658,147.2092975,0.993181451,3.035261622,0.550029184,10.57936208,4
6.87890944,0.290689408,0.27672832,1.77345664,0.046163584,25,135.3672832,0.993333385,3.280473216,0.555709824,10.12109056,4
7.6,0.256474314,0.359294863,1.571794515,0.032634623,6.070513714,106,0.992887178,3.143653766,0.403525686,10.46346234,4
7.332714133,0.551131324,0.14479102,2.760319859,0.065677503,24.66821467,154.8294633,0.995481042,3.21990712,0.478341073,9.716589267,4
7.475690064,0.337569006,0.257827287,3.943188089,0.031729298,4.837933759,33.5948344,0.990949207,3.012430994,0.37377563,11.85672318,4
6.960182286,0.24,0.190807665,1.328441224,0.045146763,8.829352656,61.94311755,0.993755405,3.375449404,0.462605282,10.21945314,4
7.22604784,0.201311389,0.431311389,4.143173153,0.044305991,35.7395216,162.7395216,0.994543713,3.258742592,0.585209568,10.76940093,4
6.653395693,0.285203742,0.240679139,1.595925169,0.068782676,22.52037416,192.4524603,0.994379541,3.388641723,0.589320861,9.702716554,4
9.396194859,0.289646665,0.549483588,2.198097429,0.049953795,16.99184613,119.0081539,0.996194292,3.120217437,0.689184613,10.3,4
6.141536591,0.313077235,0.345078045,1.81384553,0.05570748,14.10764243,199.4461788,0.994591381,3.49,0.467691061,10.3615447,4
7.304583359,0.187174995,0.417174995,4.755750199,0.041007499,34.95416641,161.9541664,0.9940725,3.164499969,0.600916672,11.09925011,4
8.914851055,0.282876961,0.595847172,9.696520362,0.062069593,39.54059578,221.7123039,0.997783457,3.163688876,0.488166931,9.848260181,4
8.131267285,0.285092165,0.28654378,1.014907835,0.042596313,35.25460825,108.2691244,0.992297387,3.053891704,0.347163595,10.13126729,4
8.618463261,0.310543578,0.224133035,5.572821087,0.039271789,27.51077957,66.89128435,0.993156064,2.963805048,0.514020639,11.08697252,4
6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,4
6.546240547,0.375150362,0.344624055,4.959022526,0.04869173,44.30827031,200.4360901,0.994533083,3.260451167,0.664097747,10.35902253,4
7.471406649,0.503106639,0.280061826,5.221792507,0.049335394,7.664605805,176.9938174,0.995046832,3.14323029,0.403477594,9.500618259,4
6.792854074,0.303988377,0.219642704,15.03095136,0.062291649,35.36310803,163.3095136,0.998398214,3.097262161,0.446726216,9.065475679,4
7.612375999,0.369086814,0.2821658,1.169660572,0.038544909,11.03094,55.57584857,0.991724302,3.133902086,0.351207571,10.796906,4
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4
6.272526061,0.271373697,0.47428388,8.328059371,0.049686848,34.86263031,198.4889334,0.995812435,3.172363272,0.524889334,9.345052123,4
